ACT,1247,Liberal,K,1,24127,I,MACDOUGALL,Susan,2,VEP,Voluntary
ACT,1247,Liberal,K,1,24721,J,SLATTERY,Wayne
ACT,1247,Liberal,K,1,24725,J,TEERMAN,Paul
ACT,1247,Liberal,K,1,24925,K,SESELJA,Zed,1,LP,Liberal,1
ACT,1247,Liberal,K,1,24928,K,NASH,Merinda,2,LP,Liberal,2
ACT,1247,Liberal,K,1,23761,L,LUNDY,Kate,1,ALP,Australian
ACT,1247,Liberal,K,1,23765,L,SANT,Chris,2,ALP,Australian
ACT,1247,Liberal,K,1,24734,M,FERNIE,Anthony
ACT,1247,Liberal,K,1,24736,M,PETERSEN,Valma,2,AIN,Australian
ACT,1247,Liberal,K,1,24665,UG,EZEKIEL-HART,Emmanuel,1,IND,Independent,19
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1084,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
ACT,1156,Australian
