VIC,1117,Rise Up Australia Party,A,1,24793,Z,MUIR,Ricky,1,AMEP,Australian Motoring Enthusiast Party,15
VIC,1117,Rise Up Australia Party,A,1,24796,Z,GILL,Craig A,2,AMEP,Australian Motoring Enthusiast Party,16
VIC,1117,Rise Up Australia Party,A,1,24495,AA,ASSANGE,Julian,1,WKP,The Wikileaks Party,76
VIC,1117,Rise Up Australia Party,A,1,24496,AA,CANNOLD,Leslie,2,WKP,The Wikileaks Party,77
VIC,1117,Rise Up Australia Party,A,1,24497,AA,KAMPMARK,Binoy,3,WKP,The Wikileaks Party,78
VIC,1117,Rise Up Australia Party,A,1,23729,AB,COLLYER,David,1,DEM,Australian Democrats,52
VIC,1117,Rise Up Australia Party,A,1,23731,AB,HOWE,Roger,2,DEM,Australian Democrats,53
VIC,1117,Rise Up Australia Party,A,1,23732,AB,ISGRO,Sarina,3,DEM,Australian Democrats,54
VIC,1117,Rise Up Australia Party,A,1,23735,AB,RAINES,Greg,4,DEM,Australian Democrats,55
VIC,1117,Rise Up Australia Party,A,1,23737,AB,LIVESAY,Robert,5,DEM,Australian Democrats,56
VIC,1117,Rise Up Australia Party,A,1,23739,AB,GRUMMET,Richard,6,DEM,Australian Democrats,57
VIC,1117,Rise Up Australia Party,A,1,23845,AC,PATTEN,Fiona,1,ASXP,Sex Party,83
VIC,1117,Rise Up Australia Party,A,1,23852,AC,HOPKINS,Ange,2,ASXP,Sex Party,84
VIC,1117,Rise Up Australia Party,A,1,23532,AD,MARSHALL,Gavin,1,ALP,Australian Labor Party,58
VIC,1117,Rise Up Australia Party,A,1,23533,AD,COLLINS,Jacinta,2,ALP,Australian Labor Party,59
VIC,1117,Rise Up Australia Party,A,1,23534,AD,TILLEM,Mehmet,3,ALP,Australian Labor Party,60
VIC,1117,Rise Up Australia Party,A,1,23536,AD,PSAILA,Lynn,4,ALP,Australian Labor Party,61
VIC,1117,Rise Up Australia Party,A,1,23537,AD,LARKINS,Terry,5,ALP,Australian Labor Party,62
VIC,1117,Rise Up Australia Party,A,1,23539,AD,MILETO,Jamie,6,ALP,Australian Labor Party,63
VIC,1117,Rise Up Australia Party,A,1,24687,AE,CHRISTIE,Simon,1,ODR,Stop The Greens,27
VIC,1117,Rise Up Australia Party,A,1,24688,AE,DESTRY,Terry,2,ODR,Stop The Greens,28
VIC,1117,Rise Up Australia Party,A,1,24661,AF,CHIPP,Greg,1,DRF,Drug Law Reform,74
VIC,1117,Rise Up Australia Party,A,1,24664,AF,SHERMAN,John,2,DRF,Drug Law Reform,75
VIC,1117,Rise Up Australia Party,A,1,24253,AG,ERWOOD,Mark,1,BTA,Bullet Train For Australia,5
VIC,1117,Rise Up Australia Party,A,1,24257,AG,PHILLIPS,Steve,2,BTA,Bullet Train For Australia,6
VIC,1117,Rise Up Australia Party,A,1,23543,AH,JANSON,Vickie,1,AUC,Australian Christians,21
VIC,1117,Rise Up Australia Party,A,1,23545,AH,PAPAFOTIOU,Frank,2,AUC,Australian Christians,22
VIC,1117,Rise Up Australia Party,A,1,23234,AI,ISHERWOOD,Craig,1,CEC,Citizens Electoral Council,38
VIC,1117,Rise Up Australia Party,A,1,23235,AI,BARWICK,Robert,2,CEC,Citizens Electoral Council,39
VIC,1117,Rise Up Australia Party,A,1,23764,AJ,NICHOLLS,Bob,1,,,87
VIC,1117,Rise Up Australia Party,A,1,23766,AJ,NICHOLLS,Kylie,2,,,88
VIC,1117,Rise Up Australia Party,A,1,23767,AJ,WEBB,Peter,3,,,89
VIC,1117,Rise Up Australia Party,A,1,23504,AK,O'CONNOR,Patrick,1,SEP,Socialist Equality Party,50
VIC,1117,Rise Up Australia Party,A,1,23510,AK,BAPTIST,Tania,2,SEP,Socialist Equality Party,51
VIC,1117,Rise Up Australia Party,A,1,24768,AL,MILES,Joseph,1,PIR,Pirate Party,42
VIC,1117,Rise Up Australia Party,A,1,24769,AL,HAMMETT,Geoffrey David,2,PIR,Pirate Party,43
VIC,1117,Rise Up Australia Party,A,1,23951,AM,FARRELL,Mark,1,DLP,DLP Democratic Labour,11
VIC,1117,Rise Up Australia Party,A,1,23955,AM,MAZZARELLA,Stephanie,2,DLP,DLP Democratic Labour,12
VIC,1117,Rise Up Australia Party,A,1,23816,UG,GUNTER,Lyn,1,IND,Independent,90
VIC,1117,Rise Up Australia Party,A,1,24436,UG,MORRISON,Darrell Scott,2,IND,Independent,91
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24062,A,NALLIAH,Daniel,1,RUA,Rise Up Australia Party,27
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24063,A,CRESTANI,Rosalie,2,RUA,Rise Up Australia Party,28
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24672,B,WHELAN,Peter William,1,LDP,Liberal Democrats,58
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24678,B,WILMS,Tim,2,LDP,Liberal Democrats,59
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24469,C,TOWNSEND,Dale Phillip,1,ON,One Nation,40
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24477,C,TOWNSEND,Rosalyn Lee,2,ON,One Nation,41
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24630,D,TAYLOR,Lloyd,1,SOL,Senator Online (Internet Voting Bills/Issues),1
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24634,D,SMITH,Tony,2,SOL,Senator Online (Internet Voting Bills/Issues),2
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23555,E,FIFIELD,Mitch,1,LP,Liberal,94
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23556,E,RYAN,Scott,2,LP,Liberal,95
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23558,E,KROGER,Helen,3,LP,Liberal,96
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23562,E,CORBOY,Martin Louis,4,NP,The Nationals,97
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24697,F,RILEY,Matt,1,HMP,Help End Marijuana Prohibition (HEMP) Party,23
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24699,F,FLETCHER,Ryan William,2,HMP,Help End Marijuana Prohibition (HEMP) Party,24
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,25038,G,FENN,Ashley,1,FFP,Family First,31
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,25039,G,MORRIS,Trudie,2,FFP,Family First,32
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23687,H,JONES,Andrew,1,CYA,Country Alliance,60
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23688,H,KERR,Garry,2,CYA,Country Alliance,61
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23572,I,PERKINS,John L,1,SPA,Secular Party of Australia,62
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23573,I,SCEATS,Rosemary Elizabeth,2,SPA,Secular Party of Australia,63
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23578,J,DAWSON,Chris,1,TCS,No Carbon Tax Climate Sceptics,17
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23579,J,RODDA,John,2,TCS,No Carbon Tax Climate Sceptics,18
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23684,K,RIGONI,Maria Marcia,1,BRP,Bank Reform Party,13
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23686,K,RIGONI,Paul,2,BRP,Bank Reform Party,14
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23525,L,HAYES,Clifford,1,SPP,Stable Population Party,15
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23530,L,QUIRK,Jill,2,SPP,Stable Population Party,16
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24711,M,SALT,Abe,1,SMK,Smokers Rights,64
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24714,M,BEREGSZASZI,Janos,2,SMK,Smokers Rights,65
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23769,N,ZAMMIT,Joe,1,AFLP,Australian Fishing and Lifestyle Party,25
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23773,N,ABELA,Richard,2,AFLP,Australian Fishing and Lifestyle Party,26
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23283,O,MALONEY,Terry,1,ASP,Shooters and Fishers,35
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23284,O,MALCOLM,Steve,2,ASP,Shooters and Fishers,36
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24424,P,EVANS,Darren,1,BAP,Building Australia Party,21
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24427,P,WHITE,Samuel,2,BAP,Building Australia Party,22
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24374,Q,SHMUEL,Immanuel,1,VCE,Australian Voice Party,7
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24380,Q,HUGHES,Vern,2,VCE,Australian Voice Party,8
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23863,R,SHAW,Samantha,1,AIN,Australian Independents,19
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23871,R,WOOD,Yvonne,2,AIN,Australian Independents,20
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23266,S,RICE,Janet,1,GRN,The Greens,82
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23272,S,McCARTHY,Trent Mark,2,GRN,The Greens,83
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23275,S,TRUONG,Thi Viet Huong,3,GRN,The Greens,84
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23276,S,CHRISTOE,Ian J,4,GRN,The Greens,85
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23277,S,SEKHON,Gurm,5,GRN,The Greens,86
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23282,S,HUMPHREYS,Robert,6,GRN,The Greens,87
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24880,T,TOSCANO,Joseph,1,,,75
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24881,T,MATTHEWS,Beth,2,,,76
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24779,U,THORROWGOOD,Roger Hugh,1,SCSG,Stop CSG,11
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24781,U,VAN ROSMALEN,Adele,2,SCSG,Stop CSG,12
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24156,V,DANIELI,Robert,1,KAP,Katter's Australian Party,66
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24175,V,COSTABILE,David,2,KAP,Katter's Australian Party,67
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23630,W,MICHAEL,Barry,1,PUP,Palmer United Party,68
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23635,W,HAWKINS,Douglas James,2,PUP,Palmer United Party,69
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23641,W,PALMAN,Penny Maree,3,PUP,Palmer United Party,70
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24706,X,CONSANDINE,Peter,1,RPA,The Australian Republicans,71
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24708,X,PORTORS,Clinton,2,RPA,The Australian Republicans,72
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23523,Y,POON,Bruce,1,AJP,Animal Justice Party,5
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23527,Y,DAVISON,Sarah,2,AJP,Animal Justice Party,6
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24793,Z,MUIR,Ricky,1,AMEP,Australian Motoring Enthusiast Party,9
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24796,Z,GILL,Craig A,2,AMEP,Australian Motoring Enthusiast Party,10
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24495,AA,ASSANGE,Julian,1,WKP,The Wikileaks Party,37
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24496,AA,CANNOLD,Leslie,2,WKP,The Wikileaks Party,38
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24497,AA,KAMPMARK,Binoy,3,WKP,The Wikileaks Party,39
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23729,AB,COLLYER,David,1,DEM,Australian Democrats,44
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23731,AB,HOWE,Roger,2,DEM,Australian Democrats,45
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23732,AB,ISGRO,Sarina,3,DEM,Australian Democrats,46
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23735,AB,RAINES,Greg,4,DEM,Australian Democrats,47
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23737,AB,LIVESAY,Robert,5,DEM,Australian Democrats,48
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23739,AB,GRUMMET,Richard,6,DEM,Australian Democrats,49
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23845,AC,PATTEN,Fiona,1,ASXP,Sex Party,33
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23852,AC,HOPKINS,Ange,2,ASXP,Sex Party,34
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23532,AD,MARSHALL,Gavin,1,ALP,Australian Labor Party,88
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23533,AD,COLLINS,Jacinta,2,ALP,Australian Labor Party,89
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23534,AD,TILLEM,Mehmet,3,ALP,Australian Labor Party,90
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23536,AD,PSAILA,Lynn,4,ALP,Australian Labor Party,91
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23537,AD,LARKINS,Terry,5,ALP,Australian Labor Party,92
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23539,AD,MILETO,Jamie,6,ALP,Australian Labor Party,93
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24687,AE,CHRISTIE,Simon,1,ODR,Stop The Greens,73
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24688,AE,DESTRY,Terry,2,ODR,Stop The Greens,74
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24661,AF,CHIPP,Greg,1,DRF,Drug Law Reform,42
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24664,AF,SHERMAN,John,2,DRF,Drug Law Reform,43
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24253,AG,ERWOOD,Mark,1,BTA,Bullet Train For Australia,3
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24257,AG,PHILLIPS,Steve,2,BTA,Bullet Train For Australia,4
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23543,AH,JANSON,Vickie,1,AUC,Australian Christians,29
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23545,AH,PAPAFOTIOU,Frank,2,AUC,Australian Christians,30
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23234,AI,ISHERWOOD,Craig,1,CEC,Citizens Electoral Council,50
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23235,AI,BARWICK,Robert,2,CEC,Citizens Electoral Council,51
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23764,AJ,NICHOLLS,Bob,1,,,77
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23766,AJ,NICHOLLS,Kylie,2,,,78
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23767,AJ,WEBB,Peter,3,,,79
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23504,AK,O'CONNOR,Patrick,1,SEP,Socialist Equality Party,52
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23510,AK,BAPTIST,Tania,2,SEP,Socialist Equality Party,53
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24768,AL,MILES,Joseph,1,PIR,Pirate Party,54
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24769,AL,HAMMETT,Geoffrey David,2,PIR,Pirate Party,55
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23951,AM,FARRELL,Mark,1,DLP,DLP Democratic Labour,56
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23955,AM,MAZZARELLA,Stephanie,2,DLP,DLP Democratic Labour,57
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,23816,UG,GUNTER,Lyn,1,IND,Independent,80
VIC,1183,Senator Online (Internet Voting Bills/Issues),D,1,24436,UG,MORRISON,Darrell Scott,2,IND,Independent,81
VIC,1067,Liberal/The Nationals,E,1,24062,A,NALLIAH,Daniel,1,RUA,Rise Up Australia Party,63
VIC,1067,Liberal/The Nationals,E,1,24063,A,CRESTANI,Rosalie,2,RUA,Rise Up Australia Party,64
VIC,1067,Liberal/The Nationals,E,1,24672,B,WHELAN,Peter William,1,LDP,Liberal Democrats,26
VIC,1067,Liberal/The Nationals,E,1,24678,B,WILMS,Tim,2,LDP,Liberal Democrats,27
VIC,1067,Liberal/The Nationals,E,1,24469,C,TOWNSEND,Dale Phillip,1,ON,One Nation,94
VIC,1067,Liberal/The Nationals,E,1,24477,C,TOWNSEND,Rosalyn Lee,2,ON,One Nation,95
VIC,1067,Liberal/The Nationals,E,1,24630,D,TAYLOR,Lloyd,1,SOL,Senator Online (Internet Voting Bills/Issues),38
VIC,1067,Liberal/The Nationals,E,1,24634,D,SMITH,Tony,2,SOL,Senator Online (Internet Voting Bills/Issues),39
VIC,1067,Liberal/The Nationals,E,1,23555,E,FIFIELD,Mitch,1,LP,Liberal,1
VIC,1067,Liberal/The Nationals,E,1,23556,E,RYAN,Scott,2,LP,Liberal,2
VIC,1067,Liberal/The Nationals,E,1,23558,E,KROGER,Helen,3,LP,Liberal,3
VIC,1067,Liberal/The Nationals,E,1,23562,E,CORBOY,Martin Louis,4,NP,The Nationals,4
VIC,1067,Liberal/The Nationals,E,1,24697,F,RILEY,Matt,1,HMP,Help End Marijuana Prohibition (HEMP) Party,78
VIC,1067,Liberal/The Nationals,E,1,24699,F,FLETCHER,Ryan William,2,HMP,Help End Marijuana Prohibition (HEMP) Party,79
VIC,1067,Liberal/The Nationals,E,1,25038,G,FENN,Ashley,1,FFP,Family First,5
VIC,1067,Liberal/The Nationals,E,1,25039,G,MORRIS,Trudie,2,FFP,Family First,6
VIC,1067,Liberal/The Nationals,E,1,23687,H,JONES,Andrew,1,CYA,Country Alliance,11
VIC,1067,Liberal/The Nationals,E,1,23688,H,KERR,Garry,2,CYA,Country Alliance,12
VIC,1067,Liberal/The Nationals,E,1,23572,I,PERKINS,John L,1,SPA,Secular Party of Australia,67
VIC,1067,Liberal/The Nationals,E,1,23573,I,SCEATS,Rosemary Elizabeth,2,SPA,Secular Party of Australia,68
VIC,1067,Liberal/The Nationals,E,1,23578,J,DAWSON,Chris,1,TCS,No Carbon Tax Climate Sceptics,17
VIC,1067,Liberal/The Nationals,E,1,23579,J,RODDA,John,2,TCS,No Carbon Tax Climate Sceptics,18
VIC,1067,Liberal/The Nationals,E,1,23684,K,RIGONI,Maria Marcia,1,BRP,Bank Reform Party,50
VIC,1067,Liberal/The Nationals,E,1,23686,K,RIGONI,Paul,2,BRP,Bank Reform Party,51
VIC,1067,Liberal/The Nationals,E,1,23525,L,HAYES,Clifford,1,SPP,Stable Population Party,59
VIC,1067,Liberal/The Nationals,E,1,23530,L,QUIRK,Jill,2,SPP,Stable Population Party,60
VIC,1067,Liberal/The Nationals,E,1,24711,M,SALT,Abe,1,SMK,Smokers Rights,48
VIC,1067,Liberal/The Nationals,E,1,24714,M,BEREGSZASZI,Janos,2,SMK,Smokers Rights,49
VIC,1067,Liberal/The Nationals,E,1,23769,N,ZAMMIT,Joe,1,AFLP,Australian Fishing and Lifestyle Party,15
VIC,1067,Liberal/The Nationals,E,1,23773,N,ABELA,Richard,2,AFLP,Australian Fishing and Lifestyle Party,16
VIC,1067,Liberal/The Nationals,E,1,23283,O,MALONEY,Terry,1,ASP,Shooters and Fishers,13
VIC,1067,Liberal/The Nationals,E,1,23284,O,MALCOLM,Steve,2,ASP,Shooters and Fishers,14
VIC,1067,Liberal/The Nationals,E,1,24424,P,EVANS,Darren,1,BAP,Building Australia Party,34
VIC,1067,Liberal/The Nationals,E,1,24427,P,WHITE,Samuel,2,BAP,Building Australia Party,35
VIC,1067,Liberal/The Nationals,E,1,24374,Q,SHMUEL,Immanuel,1,VCE,Australian Voice Party,40
VIC,1067,Liberal/The Nationals,E,1,24380,Q,HUGHES,Vern,2,VCE,Australian Voice Party,41
VIC,1067,Liberal/The Nationals,E,1,23863,R,SHAW,Samantha,1,AIN,Australian Independents,42
VIC,1067,Liberal/The Nationals,E,1,23871,R,WOOD,Yvonne,2,AIN,Australian Independents,43
VIC,1067,Liberal/The Nationals,E,1,23266,S,RICE,Janet,1,GRN,The Greens,82
VIC,1067,Liberal/The Nationals,E,1,23272,S,McCARTHY,Trent Mark,2,GRN,The Greens,83
VIC,1067,Liberal/The Nationals,E,1,23275,S,TRUONG,Thi Viet Huong,3,GRN,The Greens,84
VIC,1067,Liberal/The Nationals,E,1,23276,S,CHRISTOE,Ian J,4,GRN,The Greens,85
VIC,1067,Liberal/The Nationals,E,1,23277,S,SEKHON,Gurm,5,GRN,The Greens,86
