2010 Federal Election Senate Group Voting Tickets [Event:15508 Phase:FinalResults Generated:2013-01-22T15:02:59 Cycle:109e02bb-5f15-4808-984f-b47255b191fb Created:2013-01-22T14:55:43 Environment:PROD Site:PARKES Server:NTR01 Version:6.0.10.10009]
State,OwnerGroupID,OwnerGroupNm,OwnerTicket,TicketNo,CandidateID,CandidateTicket,Surname,GivenNm,BallotPosition,PartyAb,PartyNm,PreferenceNo
NSW,915,The Climate Sceptics,M,1,20949,Q,ZIMMERMAN,Larissa,3,ASXP,Australian Sex Party,25
NSW,915,The Climate Sceptics,M,1,21993,R,BARKER,David,1,,,55
NSW,915,The Climate Sceptics,M,1,21994,R,ZUREIK,S G,2,,,56
NSW,915,The Climate Sceptics,M,1,20978,S,BEAMS,Nick,1,SEP,Socialist Equality Party,73
NSW,915,The Climate Sceptics,M,1,20981,S,ZABALA,Gabriela,2,SEP,Socialist Equality Party,74
NSW,915,The Climate Sceptics,M,1,21908,T,BOURKE,William,1,,,57
NSW,915,The Climate Sceptics,M,1,21910,T,O'CONNOR,Mark,2,,,58
NSW,915,The Climate Sceptics,M,1,21413,U,THOMPSON,Andy,1,NCP,Non-Custodial Parents Party (Equal Parenting),26
NSW,915,The Climate Sceptics,M,1,21420,U,FOSTER,Roland,2,NCP,Non-Custodial Parents Party (Equal Parenting),27
NSW,915,The Climate Sceptics,M,1,21178,V,SWANE,Greg,1,FFP,Family First,10
NSW,915,The Climate Sceptics,M,1,21182,V,LAMB,Phil,2,FFP,Family First,11
NSW,915,The Climate Sceptics,M,1,21012,W,FAULKNER,John,1,ALP,Labor,65
NSW,915,The Climate Sceptics,M,1,21016,W,THISTLETHWAITE,Matthew,2,ALP,Labor,66
NSW,915,The Climate Sceptics,M,1,21018,W,HUTCHINS,Steve,3,ALP,Labor,67
NSW,915,The Climate Sceptics,M,1,21020,W,MURNAIN,Anne,4,ALP,Labor,68
NSW,915,The Climate Sceptics,M,1,21022,W,SEATON,Fiona,5,ALP,Labor,69
NSW,915,The Climate Sceptics,M,1,21025,W,McDERMOTT,Hugh,6,ALP,Labor,70
NSW,915,The Climate Sceptics,M,1,21995,X,STEFANAC,Jennifer,1,,,34
NSW,915,The Climate Sceptics,M,1,21997,X,COOLEY,Tucky Tania,2,,,35
NSW,915,The Climate Sceptics,M,1,21984,Y,CARTER,Marylou,1,CA,Carers Alliance,6
NSW,915,The Climate Sceptics,M,1,21986,Y,BUCKWALTER,Maree,2,CA,Carers Alliance,7
NSW,915,The Climate Sceptics,M,1,20990,Z,GREEN,Paul,1,CDP,Christian Democratic Party (Fred Nile Group),18
NSW,915,The Climate Sceptics,M,1,20992,Z,PEEBLES,Robyn,2,CDP,Christian Democratic Party (Fred Nile Group),19
NSW,915,The Climate Sceptics,M,1,20994,Z,NILE,Elaine,3,CDP,Christian Democratic Party (Fred Nile Group),20
NSW,915,The Climate Sceptics,M,1,21762,AA,FIERRAVANTI-WELLS,Concetta,1,LP,Liberal,33
NSW,915,The Climate Sceptics,M,1,21766,AA,HEFFERNAN,William,2,LP,Liberal,32
NSW,915,The Climate Sceptics,M,1,21768,AA,NASH,Fiona,3,NP,The Nationals,28
NSW,915,The Climate Sceptics,M,1,21771,AA,HUGHES,Hollie,4,LP,Liberal,31
NSW,915,The Climate Sceptics,M,1,21774,AA,DENNIS,Joe,5,NP,The Nationals,30
NSW,915,The Climate Sceptics,M,1,21776,AA,BILIC,George,6,LP,Liberal,29
NSW,915,The Climate Sceptics,M,1,21901,AB,ECKFORD,Michael,1,,,59
NSW,915,The Climate Sceptics,M,1,21902,AB,STEVENS,Criselee,2,,,60
NSW,915,The Climate Sceptics,M,1,21824,AC,WEBBER,Andrew,1,ON,One Nation,8
NSW,915,The Climate Sceptics,M,1,21827,AC,BRETT,John,2,ON,One Nation,9
NSW,915,The Climate Sceptics,M,1,21147,AD,RHIANNON,Lee,1,GRN,The Greens,79
NSW,915,The Climate Sceptics,M,1,21677,AD,McILROY,Keith,2,GRN,The Greens,80
NSW,915,The Climate Sceptics,M,1,21152,AD,JEGATHEESWARAN,Brami,3,GRN,The Greens,81
NSW,915,The Climate Sceptics,M,1,21160,AD,SWIFT,Harriett,4,GRN,The Greens,82
NSW,915,The Climate Sceptics,M,1,21163,AD,MORRISSEY,Simone,5,GRN,The Greens,83
NSW,915,The Climate Sceptics,M,1,21169,AD,KANAK,Dominic Wy,6,GRN,The Greens,84
NSW,915,The Climate Sceptics,M,1,22202,AE,KERNOT,Cheryl,1,,,61
NSW,915,The Climate Sceptics,M,1,22201,AE,CANT,Simon,2,,,62
NSW,915,The Climate Sceptics,M,1,22006,AF,DRUERY,Glenn,1,LDP,Liberal Democrats (LDP),3
NSW,915,The Climate Sceptics,M,1,22008,AF,GABB,Lucy,2,LDP,Liberal Democrats (LDP),4
NSW,915,The Climate Sceptics,M,1,22010,AF,STITT,Peter,3,LDP,Liberal Democrats (LDP),5
NSW,915,The Climate Sceptics,M,1,22011,UG,RICHARDSON,Hamish,1,IND,Independent,54
NSW,915,The Climate Sceptics,M,1,22014,UG,HOOPER,Norman H Joseph,2,IND,Independent,53
NSW,915,The Climate Sceptics,M,1,21903,UG,SCOTT-IRVING,Stewart,3,IND,Independent,52
NSW,915,The Climate Sceptics,M,1,21268,UG,PAPE,Bryan,4,IND,Independent,51
NSW,915,The Climate Sceptics,M,1,21937,UG,WHALAN,Andrew,5,IND,Independent,50
NSW,921,Secular Party of Australia,N,1,21446,A,EVANS,Rachel,1,SAL,Socialist Alliance,17
NSW,921,Secular Party of Australia,N,1,21449,A,ISKANDER,Soubhi,2,SAL,Socialist Alliance,18
NSW,921,Secular Party of Australia,N,1,22023,B,HODGES,Robert,1,,,53
NSW,921,Secular Party of Australia,N,1,22024,B,FRIER,Bob,2,,,54
NSW,921,Secular Party of Australia,N,1,21904,C,ROBINSON,Tony,1,,,55
NSW,921,Secular Party of Australia,N,1,21907,C,SELBY,Noel,2,,,56
NSW,921,Secular Party of Australia,N,1,21429,D,HODGES,Darrin,1,,,57
NSW,921,Secular Party of Australia,N,1,21430,D,FOLKES,Nick,2,,,58
NSW,921,Secular Party of Australia,N,1,21798,E,BROWN,Ray,1,BAP,Building Australia,19
NSW,921,Secular Party of Australia,N,1,21799,E,O'DONNELL,Michael,2,BAP,Building Australia,20
NSW,921,Secular Party of Australia,N,1,21465,F,BAS,Wes,1,SOL,Senator On-Line,21
NSW,921,Secular Party of Australia,N,1,21470,F,ROACH,Brianna,2,SOL,Senator On-Line,22
NSW,921,Secular Party of Australia,N,1,21787,G,LAWLER,Geoff,1,CAL,Communist,23
NSW,921,Secular Party of Australia,N,1,21789,G,KELLAWAY,Brenda Anne,2,CAL,Communist,24
NSW,921,Secular Party of Australia,N,1,22021,H,BLOOM,Nadia,1,,,59
NSW,921,Secular Party of Australia,N,1,22022,H,IRELAND,Bede,2,,,60
NSW,921,Secular Party of Australia,N,1,21031,I,BUTLER,Robert H,1,CEC,Citizens Electoral Council of Australia,25
NSW,921,Secular Party of Australia,N,1,21037,I,McCAFFREY,Ian David,2,CEC,Citizens Electoral Council of Australia,26
NSW,921,Secular Party of Australia,N,1,21733,J,CLANCY,Fiona,1,DEM,Australian Democrats,3
NSW,921,Secular Party of Australia,N,1,21736,J,MITCHELL,Jen,2,DEM,Australian Democrats,4
NSW,921,Secular Party of Australia,N,1,21714,K,SAMPSON,Meg,1,,,61
NSW,921,Secular Party of Australia,N,1,21718,K,HINCHCLIFFE,J,2,,,62
NSW,921,Secular Party of Australia,N,1,22019,L,BELGRAVE,Leon Adrian,1,,,63
NSW,921,Secular Party of Australia,N,1,22020,L,BEREGSZASZI,Janos,2,,,64
NSW,921,Secular Party of Australia,N,1,21127,M,KOUTALIANOS,Bill,1,TCS,The Climate Sceptics,51
NSW,921,Secular Party of Australia,N,1,21134,M,BROWN,Geoffrey,2,TCS,The Climate Sceptics,52
NSW,921,Secular Party of Australia,N,1,21229,N,BRYCE,Ian,1,SPA,Secular Party of Australia,1
NSW,921,Secular Party of Australia,N,1,21233,N,WARREN,Lyle Richard,2,SPA,Secular Party of Australia,2
NSW,921,Secular Party of Australia,N,1,21451,O,MUIRHEAD,Jim Gerard,1,ASP,Shooters and Fishers,27
NSW,921,Secular Party of Australia,N,1,21455,O,McGLASHAN,Alistair David,2,ASP,Shooters and Fishers,28
NSW,921,Secular Party of Australia,N,1,22015,P,McCAFFREY,Simon Thomas,1,DLP,Democratic Labor Party (DLP) of Australia,29
NSW,921,Secular Party of Australia,N,1,22016,P,CULLEN,Martin,2,DLP,Democratic Labor Party (DLP) of Australia,30
NSW,921,Secular Party of Australia,N,1,20841,Q,LEISHMAN,Marianne,1,ASXP,Australian Sex Party,5
NSW,921,Secular Party of Australia,N,1,20947,Q,CAMPBELL,Huw,2,ASXP,Australian Sex Party,6
NSW,921,Secular Party of Australia,N,1,20949,Q,ZIMMERMAN,Larissa,3,ASXP,Australian Sex Party,7
NSW,921,Secular Party of Australia,N,1,21993,R,BARKER,David,1,,,65
NSW,921,Secular Party of Australia,N,1,21994,R,ZUREIK,S G,2,,,66
NSW,921,Secular Party of Australia,N,1,20978,S,BEAMS,Nick,1,SEP,Socialist Equality Party,31
NSW,921,Secular Party of Australia,N,1,20981,S,ZABALA,Gabriela,2,SEP,Socialist Equality Party,32
NSW,921,Secular Party of Australia,N,1,21908,T,BOURKE,William,1,,,67
NSW,921,Secular Party of Australia,N,1,21910,T,O'CONNOR,Mark,2,,,68
NSW,921,Secular Party of Australia,N,1,21413,U,THOMPSON,Andy,1,NCP,Non-Custodial Parents Party (Equal Parenting),33
NSW,921,Secular Party of Australia,N,1,21420,U,FOSTER,Roland,2,NCP,Non-Custodial Parents Party (Equal Parenting),34
NSW,921,Secular Party of Australia,N,1,21178,V,SWANE,Greg,1,FFP,Family First,80
NSW,921,Secular Party of Australia,N,1,21182,V,LAMB,Phil,2,FFP,Family First,81
NSW,921,Secular Party of Australia,N,1,21012,W,FAULKNER,John,1,ALP,Labor,37
NSW,921,Secular Party of Australia,N,1,21016,W,THISTLETHWAITE,Matthew,2,ALP,Labor,38
NSW,921,Secular Party of Australia,N,1,21018,W,HUTCHINS,Steve,3,ALP,Labor,39
NSW,921,Secular Party of Australia,N,1,21020,W,MURNAIN,Anne,4,ALP,Labor,40
NSW,921,Secular Party of Australia,N,1,21022,W,SEATON,Fiona,5,ALP,Labor,41
NSW,921,Secular Party of Australia,N,1,21025,W,McDERMOTT,Hugh,6,ALP,Labor,42
NSW,921,Secular Party of Australia,N,1,21995,X,STEFANAC,Jennifer,1,,,69
NSW,921,Secular Party of Australia,N,1,21997,X,COOLEY,Tucky Tania,2,,,70
NSW,921,Secular Party of Australia,N,1,21984,Y,CARTER,Marylou,1,CA,Carers Alliance,35
NSW,921,Secular Party of Australia,N,1,21986,Y,BUCKWALTER,Maree,2,CA,Carers Alliance,36
NSW,921,Secular Party of Australia,N,1,20990,Z,GREEN,Paul,1,CDP,Christian Democratic Party (Fred Nile Group),82
NSW,921,Secular Party of Australia,N,1,20992,Z,PEEBLES,Robyn,2,CDP,Christian Democratic Party (Fred Nile Group),83
NSW,921,Secular Party of Australia,N,1,20994,Z,NILE,Elaine,3,CDP,Christian Democratic Party (Fred Nile Group),84
NSW,921,Secular Party of Australia,N,1,21762,AA,FIERRAVANTI-WELLS,Concetta,1,LP,Liberal,43
NSW,921,Secular Party of Australia,N,1,21766,AA,HEFFERNAN,William,2,LP,Liberal,44
NSW,921,Secular Party of Australia,N,1,21768,AA,NASH,Fiona,3,NP,The Nationals,45
NSW,921,Secular Party of Australia,N,1,21771,AA,HUGHES,Hollie,4,LP,Liberal,46
NSW,921,Secular Party of Australia,N,1,21774,AA,DENNIS,Joe,5,NP,The Nationals,47
NSW,921,Secular Party of Australia,N,1,21776,AA,BILIC,George,6,LP,Liberal,48
NSW,921,Secular Party of Australia,N,1,21901,AB,ECKFORD,Michael,1,,,71
NSW,921,Secular Party of Australia,N,1,21902,AB,STEVENS,Criselee,2,,,72
NSW,921,Secular Party of Australia,N,1,21824,AC,WEBBER,Andrew,1,ON,One Nation,49
NSW,921,Secular Party of Australia,N,1,21827,AC,BRETT,John,2,ON,One Nation,50
NSW,921,Secular Party of Australia,N,1,21147,AD,RHIANNON,Lee,1,GRN,The Greens,8
NSW,921,Secular Party of Australia,N,1,21677,AD,McILROY,Keith,2,GRN,The Greens,9
NSW,921,Secular Party of Australia,N,1,21152,AD,JEGATHEESWARAN,Brami,3,GRN,The Greens,10
NSW,921,Secular Party of Australia,N,1,21160,AD,SWIFT,Harriett,4,GRN,The Greens,11
NSW,921,Secular Party of Australia,N,1,21163,AD,MORRISSEY,Simone,5,GRN,The Greens,12
NSW,921,Secular Party of Australia,N,1,21169,AD,KANAK,Dominic Wy,6,GRN,The Greens,13
NSW,921,Secular Party of Australia,N,1,22202,AE,KERNOT,Cheryl,1,,,73
NSW,921,Secular Party of Australia,N,1,22201,AE,CANT,Simon,2,,,74
NSW,921,Secular Party of Australia,N,1,22006,AF,DRUERY,Glenn,1,LDP,Liberal Democrats (LDP),14
NSW,921,Secular Party of Australia,N,1,22008,AF,GABB,Lucy,2,LDP,Liberal Democrats (LDP),15
NSW,921,Secular Party of Australia,N,1,22010,AF,STITT,Peter,3,LDP,Liberal Democrats (LDP),16
NSW,921,Secular Party of Australia,N,1,22011,UG,RICHARDSON,Hamish,1,IND,Independent,75
NSW,921,Secular Party of Australia,N,1,22014,UG,HOOPER,Norman H Joseph,2,IND,Independent,76
NSW,921,Secular Party of Australia,N,1,21903,UG,SCOTT-IRVING,Stewart,3,IND,Independent,77
NSW,921,Secular Party of Australia,N,1,21268,UG,PAPE,Bryan,4,IND,Independent,78
NSW,921,Secular Party of Australia,N,1,21937,UG,WHALAN,Andrew,5,IND,Independent,79
NSW,933,Shooters and Fishers,O,1,21446,A,EVANS,Rachel,1,SAL,Socialist Alliance,78
NSW,933,Shooters and Fishers,O,1,21449,A,ISKANDER,Soubhi,2,SAL,Socialist Alliance,77
NSW,933,Shooters and Fishers,O,1,22023,B,HODGES,Robert,1,,,65
NSW,933,Shooters and Fishers,O,1,22024,B,FRIER,Bob,2,,,64
NSW,933,Shooters and Fishers,O,1,21904,C,ROBINSON,Tony,1,,,63
NSW,933,Shooters and Fishers,O,1,21907,C,SELBY,Noel,2,,,62
NSW,933,Shooters and Fishers,O,1,21429,D,HODGES,Darrin,1,,,61
NSW,933,Shooters and Fishers,O,1,21430,D,FOLKES,Nick,2,,,60
NSW,933,Shooters and Fishers,O,1,21798,E,BROWN,Ray,1,BAP,Building Australia,59
NSW,933,Shooters and Fishers,O,1,21799,E,O'DONNELL,Michael,2,BAP,Building Australia,58
NSW,933,Shooters and Fishers,O,1,21465,F,BAS,Wes,1,SOL,Senator On-Line,57
NSW,933,Shooters and Fishers,O,1,21470,F,ROACH,Brianna,2,SOL,Senator On-Line,56
NSW,933,Shooters and Fishers,O,1,21787,G,LAWLER,Geoff,1,CAL,Communist,76
NSW,933,Shooters and Fishers,O,1,21789,G,KELLAWAY,Brenda Anne,2,CAL,Communist,75
NSW,933,Shooters and Fishers,O,1,22021,H,BLOOM,Nadia,1,,,55
NSW,933,Shooters and Fishers,O,1,22022,H,IRELAND,Bede,2,,,54
NSW,933,Shooters and Fishers,O,1,21031,I,BUTLER,Robert H,1,CEC,Citizens Electoral Council of Australia,26
NSW,933,Shooters and Fishers,O,1,21037,I,McCAFFREY,Ian David,2,CEC,Citizens Electoral Council of Australia,25
NSW,933,Shooters and Fishers,O,1,21733,J,CLANCY,Fiona,1,DEM,Australian Democrats,69
NSW,933,Shooters and Fishers,O,1,21736,J,MITCHELL,Jen,2,DEM,Australian Democrats,70
NSW,933,Shooters and Fishers,O,1,21714,K,SAMPSON,Meg,1,,,53
NSW,933,Shooters and Fishers,O,1,21718,K,HINCHCLIFFE,J,2,,,52
NSW,933,Shooters and Fishers,O,1,22019,L,BELGRAVE,Leon Adrian,1,,,51
NSW,933,Shooters and Fishers,O,1,22020,L,BEREGSZASZI,Janos,2,,,50
NSW,933,Shooters and Fishers,O,1,21127,M,KOUTALIANOS,Bill,1,TCS,The Climate Sceptics,24
NSW,933,Shooters and Fishers,O,1,21134,M,BROWN,Geoffrey,2,TCS,The Climate Sceptics,23
NSW,933,Shooters and Fishers,O,1,21229,N,BRYCE,Ian,1,SPA,Secular Party of Australia,27
NSW,933,Shooters and Fishers,O,1,21233,N,WARREN,Lyle Richard,2,SPA,Secular Party of Australia,28
NSW,933,Shooters and Fishers,O,1,21451,O,MUIRHEAD,Jim Gerard,1,ASP,Shooters and Fishers,1
NSW,933,Shooters and Fishers,O,1,21455,O,McGLASHAN,Alistair David,2,ASP,Shooters and Fishers,2
NSW,933,Shooters and Fishers,O,1,22015,P,McCAFFREY,Simon Thomas,1,DLP,Democratic Labor Party (DLP) of Australia,29
NSW,933,Shooters and Fishers,O,1,22016,P,CULLEN,Martin,2,DLP,Democratic Labor Party (DLP) of Australia,30
NSW,933,Shooters and Fishers,O,1,20841,Q,LEISHMAN,Marianne,1,ASXP,Australian Sex Party,66
NSW,933,Shooters and Fishers,O,1,20947,Q,CAMPBELL,Huw,2,ASXP,Australian Sex Party,67
NSW,933,Shooters and Fishers,O,1,20949,Q,ZIMMERMAN,Larissa,3,ASXP,Australian Sex Party,68
NSW,933,Shooters and Fishers,O,1,21993,R,BARKER,David,1,,,49
NSW,933,Shooters and Fishers,O,1,21994,R,ZUREIK,S G,2,,,48
NSW,933,Shooters and Fishers,O,1,20978,S,BEAMS,Nick,1,SEP,Socialist Equality Party,74
NSW,933,Shooters and Fishers,O,1,20981,S,ZABALA,Gabriela,2,SEP,Socialist Equality Party,73
NSW,933,Shooters and Fishers,O,1,21908,T,BOURKE,William,1,,,47
NSW,933,Shooters and Fishers,O,1,21910,T,O'CONNOR,Mark,2,,,46
NSW,933,Shooters and Fishers,O,1,21413,U,THOMPSON,Andy,1,NCP,Non-Custodial Parents Party (Equal Parenting),22
NSW,933,Shooters and Fishers,O,1,21420,U,FOSTER,Roland,2,NCP,Non-Custodial Parents Party (Equal Parenting),21
NSW,933,Shooters and Fishers,O,1,21178,V,SWANE,Greg,1,FFP,Family First,12
NSW,933,Shooters and Fishers,O,1,21182,V,LAMB,Phil,2,FFP,Family First,13
NSW,933,Shooters and Fishers,O,1,21012,W,FAULKNER,John,1,ALP,Labor,31
NSW,933,Shooters and Fishers,O,1,21016,W,THISTLETHWAITE,Matthew,2,ALP,Labor,32
NSW,933,Shooters and Fishers,O,1,21018,W,HUTCHINS,Steve,3,ALP,Labor,33
NSW,933,Shooters and Fishers,O,1,21020,W,MURNAIN,Anne,4,ALP,Labor,34
NSW,933,Shooters and Fishers,O,1,21022,W,SEATON,Fiona,5,ALP,Labor,35
NSW,933,Shooters and Fishers,O,1,21025,W,McDERMOTT,Hugh,6,ALP,Labor,36
NSW,933,Shooters and Fishers,O,1,21995,X,STEFANAC,Jennifer,1,,,45
NSW,933,Shooters and Fishers,O,1,21997,X,COOLEY,Tucky Tania,2,,,44
NSW,933,Shooters and Fishers,O,1,21984,Y,CARTER,Marylou,1,CA,Carers Alliance,20
NSW,933,Shooters and Fishers,O,1,21986,Y,BUCKWALTER,Maree,2,CA,Carers Alliance,19
NSW,933,Shooters and Fishers,O,1,20990,Z,GREEN,Paul,1,CDP,Christian Democratic Party (Fred Nile Group),3
NSW,933,Shooters and Fishers,O,1,20992,Z,PEEBLES,Robyn,2,CDP,Christian Democratic Party (Fred Nile Group),4
NSW,933,Shooters and Fishers,O,1,20994,Z,NILE,Elaine,3,CDP,Christian Democratic Party (Fred Nile Group),5
NSW,933,Shooters and Fishers,O,1,21762,AA,FIERRAVANTI-WELLS,Concetta,1,LP,Liberal,10
NSW,933,Shooters and Fishers,O,1,21766,AA,HEFFERNAN,William,2,LP,Liberal,11
NSW,933,Shooters and Fishers,O,1,21768,AA,NASH,Fiona,3,NP,The Nationals,6
NSW,933,Shooters and Fishers,O,1,21771,AA,HUGHES,Hollie,4,LP,Liberal,7
NSW,933,Shooters and Fishers,O,1,21774,AA,DENNIS,Joe,5,NP,The Nationals,8
NSW,933,Shooters and Fishers,O,1,21776,AA,BILIC,George,6,LP,Liberal,9
NSW,933,Shooters and Fishers,O,1,21901,AB,ECKFORD,Michael,1,,,43
NSW,933,Shooters and Fishers,O,1,21902,AB,STEVENS,Criselee,2,,,42
NSW,933,Shooters and Fishers,O,1,21824,AC,WEBBER,Andrew,1,ON,One Nation,14
NSW,933,Shooters and Fishers,O,1,21827,AC,BRETT,John,2,ON,One Nation,15
NSW,933,Shooters and Fishers,O,1,21147,AD,RHIANNON,Lee,1,GRN,The Greens,84
NSW,933,Shooters and Fishers,O,1,21677,AD,McILROY,Keith,2,GRN,The Greens,83
NSW,933,Shooters and Fishers,O,1,21152,AD,JEGATHEESWARAN,Brami,3,GRN,The Greens,82
NSW,933,Shooters and Fishers,O,1,21160,AD,SWIFT,Harriett,4,GRN,The Greens,81
NSW,933,Shooters and Fishers,O,1,21163,AD,MORRISSEY,Simone,5,GRN,The Greens,80
NSW,933,Shooters and Fishers,O,1,21169,AD,KANAK,Dominic Wy,6,GRN,The Greens,79
NSW,933,Shooters and Fishers,O,1,22202,AE,KERNOT,Cheryl,1,,,71
NSW,933,Shooters and Fishers,O,1,22201,AE,CANT,Simon,2,,,72
NSW,933,Shooters and Fishers,O,1,22006,AF,DRUERY,Glenn,1,LDP,Liberal Democrats (LDP),16
NSW,933,Shooters and Fishers,O,1,22008,AF,GABB,Lucy,2,LDP,Liberal Democrats (LDP),17
NSW,933,Shooters and Fishers,O,1,22010,AF,STITT,Peter,3,LDP,Liberal Democrats (LDP),18
NSW,933,Shooters and Fishers,O,1,22011,UG,RICHARDSON,Hamish,1,IND,Independent,41
NSW,933,Shooters and Fishers,O,1,22014,UG,HOOPER,Norman H Joseph,2,IND,Independent,40
NSW,933,Shooters and Fishers,O,1,21903,UG,SCOTT-IRVING,Stewart,3,IND,Independent,39
NSW,933,Shooters and Fishers,O,1,21268,UG,PAPE,Bryan,4,IND,Independent,38
NSW,933,Shooters and Fishers,O,1,21937,UG,WHALAN,Andrew,5,IND,Independent,37
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21446,A,EVANS,Rachel,1,SAL,Socialist Alliance,68
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21449,A,ISKANDER,Soubhi,2,SAL,Socialist Alliance,69
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,22023,B,HODGES,Robert,1,,,55
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,22024,B,FRIER,Bob,2,,,56
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21904,C,ROBINSON,Tony,1,,,49
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21907,C,SELBY,Noel,2,,,50
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21429,D,HODGES,Darrin,1,,,13
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21430,D,FOLKES,Nick,2,,,14
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21798,E,BROWN,Ray,1,BAP,Building Australia,19
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21799,E,O'DONNELL,Michael,2,BAP,Building Australia,20
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21465,F,BAS,Wes,1,SOL,Senator On-Line,21
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21470,F,ROACH,Brianna,2,SOL,Senator On-Line,22
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21787,G,LAWLER,Geoff,1,CAL,Communist,70
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21789,G,KELLAWAY,Brenda Anne,2,CAL,Communist,71
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,22021,H,BLOOM,Nadia,1,,,52
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,22022,H,IRELAND,Bede,2,,,51
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21031,I,BUTLER,Robert H,1,CEC,Citizens Electoral Council of Australia,36
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21037,I,McCAFFREY,Ian David,2,CEC,Citizens Electoral Council of Australia,37
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21733,J,CLANCY,Fiona,1,DEM,Australian Democrats,23
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21736,J,MITCHELL,Jen,2,DEM,Australian Democrats,24
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21714,K,SAMPSON,Meg,1,,,53
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21718,K,HINCHCLIFFE,J,2,,,54
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,22019,L,BELGRAVE,Leon Adrian,1,,,47
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,22020,L,BEREGSZASZI,Janos,2,,,48
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21127,M,KOUTALIANOS,Bill,1,TCS,The Climate Sceptics,11
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21134,M,BROWN,Geoffrey,2,TCS,The Climate Sceptics,12
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21229,N,BRYCE,Ian,1,SPA,Secular Party of Australia,74
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21233,N,WARREN,Lyle Richard,2,SPA,Secular Party of Australia,75
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21451,O,MUIRHEAD,Jim Gerard,1,ASP,Shooters and Fishers,15
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21455,O,McGLASHAN,Alistair David,2,ASP,Shooters and Fishers,16
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,22015,P,McCAFFREY,Simon Thomas,1,DLP,Democratic Labor Party (DLP) of Australia,1
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,22016,P,CULLEN,Martin,2,DLP,Democratic Labor Party (DLP) of Australia,2
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,20841,Q,LEISHMAN,Marianne,1,ASXP,Australian Sex Party,76
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,20947,Q,CAMPBELL,Huw,2,ASXP,Australian Sex Party,77
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,20949,Q,ZIMMERMAN,Larissa,3,ASXP,Australian Sex Party,78
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21993,R,BARKER,David,1,,,31
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21994,R,ZUREIK,S G,2,,,32
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,20978,S,BEAMS,Nick,1,SEP,Socialist Equality Party,64
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,20981,S,ZABALA,Gabriela,2,SEP,Socialist Equality Party,65
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21908,T,BOURKE,William,1,,,33
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21910,T,O'CONNOR,Mark,2,,,34
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21413,U,THOMPSON,Andy,1,NCP,Non-Custodial Parents Party (Equal Parenting),18
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21420,U,FOSTER,Roland,2,NCP,Non-Custodial Parents Party (Equal Parenting),17
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21178,V,SWANE,Greg,1,FFP,Family First,6
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21182,V,LAMB,Phil,2,FFP,Family First,7
NSW,1014,Democratic Labor Party (DLP) of Australia,P,1,21012,W,FAULKNER,John,1,ALP,Labor,59
